x,y,height
5118.210136366032,675.0,-6165.436586156945
5170.171660593098,675.0,-6120.086398947143
5222.133184820164,675.0,-6073.314254025408
5274.094709047231,675.0,-6023.42962519868
5326.0562332742975,675.0,-5970.653004773244
5378.017757501363,675.0,-5915.395581511673
5429.97928172843,675.0,-5860.238683231899
5481.940805955496,675.0,-5803.446790514668
5533.902330182563,675.0,-5747.56250613093
5585.863854409628,675.0,-5692.221396737832
5637.825378636695,675.0,-5637.0807405545875
5689.7869028637615,675.0,-5585.023141470092
5741.748427090828,675.0,-5539.802989360502
5793.709951317894,675.0,-5498.36457953655
5845.67147554496,675.0,-5463.035070831043
5897.632999772027,675.0,-5432.897927393401
5949.594523999093,675.0,-5409.375163544251
6001.556048226159,675.0,-5390.320174923926
6053.5175724532255,675.0,-5361.947744533643
6105.479096680292,675.0,-5270.242478095987
6157.440620907359,675.0,-5188.32609469219
6209.402145134424,675.0,-3458.9655169770017
6261.363669361491,675.0,-6237.934101535798
6313.325193588557,675.0,-6109.272995896061
6365.286717815624,675.0,-2251.786149569506
6417.2482420426895,675.0,-2235.2597276667475
6469.209766269756,675.0,-5958.52234997937
6521.171290496823,675.0,-6145.432081563527
6573.132814723889,675.0,-2221.117844068071
6625.094338950955,675.0,-2227.793927014624
6677.055863178021,675.0,-2208.807462317036
6729.017387405088,675.0,-2427.018627956131
6780.9789116321535,675.0,-2502.9811824789313
6832.94043585922,675.0,-2468.1801634808467
6884.901960086287,675.0,-2232.8715614783387
6936.863484313353,675.0,-2113.058897782532
6988.825008540419,675.0,-2173.9669722671088
7040.786532767485,675.0,-2014.387760500105
7092.748056994552,675.0,-2231.02901579111
7144.7095812216185,675.0,-2418.2073392894454
7196.671105448684,675.0,-4103.1454370765105
7248.632629675751,675.0,-4042.9077511415016
7300.594153902817,675.0,-3882.363374388145
7352.555678129884,675.0,-3649.7701482821244
7404.517202356949,675.0,-3592.2944118602713
7456.478726584016,675.0,-3595.9640875838904
7508.4402508110825,675.0,-3605.0302285565167
7560.401775038149,675.0,-3604.3121022445393
7612.363299265215,675.0,-3622.1548254579984
7664.324823492281,675.0,-3682.9771796116875
7716.286347719348,675.0,-3751.742531250972
7768.247871946414,675.0,-3813.217394608194
7820.20939617348,675.0,-3820.5153617196756
7872.1709204005465,675.0,-3823.059577572471
7924.132444627613,675.0,-3218.109258543622
7976.09396885468,675.0,-4390.693692546267
8028.055493081745,675.0,-3889.2497868374458
8080.017017308812,675.0,-3711.598117385625
8131.978541535878,675.0,-6313.696986037559
8183.940065762945,675.0,-2478.0679861516437
8235.901589990011,675.0,-2554.9383653499885
8287.863114217078,675.0,2805.7169694673385
8339.824638444143,675.0,2741.18677383504
8391.78616267121,675.0,2781.3400056828004
8443.747686898276,675.0,2805.2088810385394
8495.709211125342,675.0,95.57252340329117
8547.670735352409,675.0,122.47552777336003
8599.632259579475,675.0,-211.25830121125813
8651.593783806542,675.0,-221.92256597745572
8703.555308033607,675.0,-240.43367745500905
8755.516832260673,675.0,-189.39567068205275
8807.47835648774,675.0,-959.7316720519551
8859.439880714806,675.0,-1091.8442406637023
8911.401404941873,675.0,-1263.9749249798103
8963.36292916894,675.0,-1405.7335518622572
9015.324453396006,675.0,-1515.1091115328268
9067.285977623073,675.0,-1599.0488312024515
9119.247501850137,675.0,-1660.3602472580865
9171.209026077204,675.0,-1696.159501045242
9223.17055030427,675.0,-1709.017866962855
9275.132074531337,675.0,-1701.9324327163317
9327.093598758403,675.0,-1676.3414179369893
9379.05512298547,675.0,-1639.9516286941998
9431.016647212537,675.0,-1600.8212202852574
9482.978171439603,675.0,-1570.1319074020475
9534.939695666668,675.0,-1566.0774292651986
9586.901219893734,675.0,-1598.4410882012558
9638.862744120801,675.0,-1667.6503898818996
9690.824268347867,675.0,-1772.3690389080657
9742.785792574934,675.0,-1917.202335518415
9794.747316802,675.0,-2111.598549204795
9846.708841029067,675.0,-2380.3730882822438
9898.670365256134,675.0,-2755.8647996869668
9950.631889483198,675.0,-3276.904772898417
10002.593413710265,675.0,-3963.696465920404
10054.554937937331,675.0,-4714.011126662215
10106.516462164398,675.0,-5431.859639538705
10158.477986391465,675.0,-5887.695389450355
10210.439510618531,675.0,-6279.446800760255
10262.401034845598,675.0,-6381.857107216487
10314.362559072662,675.0,-6564.665644526269
10366.324083299729,675.0,-1489.729996093504
0.0,720.0,-1359.7179385503969
51.96152422706631,720.0,-1325.582866502701
103.92304845413263,720.0,-3721.635655202305
155.88457268119893,720.0,-3672.398198850572
207.84609690826525,720.0,-3223.4046053470174
259.80762113533154,720.0,-3069.91950160167
311.76914536239786,720.0,-3066.5996520095714
363.7306695894642,720.0,-3062.763574163741
415.6921938165305,720.0,-2778.836013285466
467.6537180435968,720.0,-2658.5439866033203
519.6152422706631,720.0,-2511.2699034161587
571.5767664977294,720.0,-2442.8939636912505
623.5382907247957,720.0,-2542.866080993277
675.499814951862,720.0,-3390.7986438152366
727.4613391789284,720.0,-3694.1475387713526
779.4228634059947,720.0,-4272.4273879568955
831.384387633061,720.0,-3836.4297616543836
883.3459118601273,720.0,-3786.710035823545
935.3074360871937,720.0,-4187.323250208612
987.26896031426,720.0,-6208.518823965069
1039.2304845413262,720.0,-2573.110092303451
1091.1920087683925,720.0,-2575.1084749022552
1143.1535329954588,720.0,212.23780104053972
1195.1150572225251,720.0,231.14262792628318
1247.0765814495915,720.0,240.6014352474309
1299.0381056766578,720.0,2954.0650536155417
1350.999629903724,720.0,3001.8773088480652
1402.9611541307904,720.0,288.1159045606923
1454.9226783578567,720.0,3001.25460714947
1506.884202584923,720.0,2877.0138932888985
1558.8457268119894,720.0,2088.7089335067094
1610.8072510390557,720.0,1754.0181421672335
1662.768775266122,720.0,1432.5147392889112
1714.7302994931883,720.0,1225.3122360933876
1766.6918237202547,720.0,1082.4003456228743
1818.653347947321,720.0,984.8834587813701
1870.6148721743873,720.0,920.1816652408215
1922.5763964014536,720.0,884.5165297032646
1974.53792062852,720.0,867.045449447131
2026.4994448555863,720.0,859.270143655104
2078.4609690826524,720.0,841.9937408614517
2130.422493309719,720.0,796.7520933275141
2182.384017536785,720.0,725.208474008416
2234.3455417638515,720.0,635.7147880852724
2286.3070659909176,720.0,537.4989209000872
2338.268590217984,720.0,441.5144249384794
2390.2301144450503,720.0,371.13352303203067
2442.191638672117,720.0,272.40755264816084
2494.153162899183,720.0,286.97725487650996
2546.1146871262495,720.0,276.35654968769836
2598.0762113533156,720.0,256.9265710086633
2650.037735580382,720.0,-366.7436985703757
2701.999259807448,720.0,-713.2607462148546
2753.9607840345147,720.0,-1183.4004445811515
2805.922308261581,720.0,-1646.388936626608
2857.8838324886474,720.0,-2086.6380492036515
2909.8453567157135,720.0,-2494.3141117771174
2961.80688094278,720.0,-2866.873828948541
3013.768405169846,720.0,-3207.203153152221
3065.7299293969127,720.0,-3513.6895117566955
3117.6914536239788,720.0,-3789.281559551223
3169.6529778510453,720.0,-4037.882040404932
3221.6145020781114,720.0,-4260.705036137327
3273.576026305178,720.0,-4456.819664093831
3325.537550532244,720.0,-4631.760868722327
3377.49907475931,720.0,-4781.498055758466
3429.4605989863767,720.0,-4898.202433444421
3481.422123213443,720.0,-4969.07499454384
3533.3836474405093,720.0,-4958.617998527887
3585.3451716675754,720.0,-4857.461977869652
3637.306695894642,720.0,-4732.90936042829
3689.268220121708,720.0,-4353.462271711793
3741.2297443487746,720.0,-4371.052624624659
3793.1912685758407,720.0,-4440.141333173591
3845.1527928029072,720.0,-4391.223987308771
3897.1143170299733,720.0,-3931.5601812230234
3949.07584125704,720.0,-4103.06456142971
4001.037365484106,720.0,-6452.653797530939
4052.9988897111725,720.0,-6023.119852008627
4104.960413938239,720.0,-5717.7141243502465
4156.921938165305,720.0,-1225.5770209423267
4208.883462392371,720.0,-1505.6709702015137
4260.844986619438,720.0,-6162.510405960535
4312.806510846504,720.0,-6377.404446077256
4364.76803507357,720.0,-6580.310409887097
4416.7295593006365,720.0,-6599.155247745612
4468.691083527703,720.0,-6580.313680060288
4520.65260775477,720.0,-6553.8125758643255
4572.614131981835,720.0,-6527.723091538546
4624.575656208902,720.0,-6506.584485309463
4676.537180435968,720.0,-6487.296593641986
4728.498704663035,720.0,-6469.24843444496
4780.460228890101,720.0,-6449.130815382906
4832.421753117167,720.0,-6427.630720229454
4884.383277344234,720.0,-6406.912268955637
4936.3448015713,720.0,-6385.124348883569
4988.306325798366,720.0,-6359.9527850227005
5040.267850025432,720.0,-6331.673337192819
5092.229374252499,720.0,-6300.602139522908
5144.190898479565,720.0,-6266.177423846706
5196.152422706631,720.0,-6227.555825496072
5248.113946933698,720.0,-6185.150813500173
5300.075471160764,720.0,-6141.237668028769
5352.03699538783,720.0,-6092.284981957289
5403.998519614896,720.0,-6042.246804538045
5455.960043841963,720.0,-5991.729932068527
5507.9215680690295,720.0,-5941.77930368856
5559.883092296095,720.0,-5889.615692803952
5611.844616523162,720.0,-5838.108215157309
5663.806140750228,720.0,-5787.834075893917
5715.767664977295,720.0,-5743.965779674791
5767.72918920436,720.0,-5705.201660839648
5819.690713431427,720.0,-5675.558713096486
5871.6522376584935,720.0,-5655.505732543497
5923.61376188556,720.0,-5649.197529730427
5975.575286112626,720.0,-5659.706858715277
6027.536810339692,720.0,-5694.777666141013
6079.498334566759,720.0,-5759.913731113898
6131.459858793825,720.0,-5863.366787952749
6183.421383020891,720.0,-6003.744078009141
6235.3829072479575,720.0,-6525.801883392724
6287.344431475024,720.0,-6382.85047335548
6339.305955702091,720.0,-2193.353620657973
6391.267479929156,720.0,-2321.647523001602
6443.229004156223,720.0,-2051.8177049902615
6495.190528383289,720.0,-2046.416849171509
6547.152052610356,720.0,-2336.4481681336124
6599.1135768374215,720.0,-1980.1101363932748
6651.075101064488,720.0,-2027.9089575439873
6703.036625291555,720.0,-4024.6749489478916
6754.99814951862,720.0,-4055.665450812673
6806.959673745687,720.0,-4187.657385743869
6858.921197972753,720.0,-4134.791030391198
6910.88272219982,720.0,-4046.0996183683974
6962.844246426886,720.0,-4092.112085882921
7014.805770653952,720.0,-4068.5800127172624
7066.767294881019,720.0,-4070.9896619487054
7118.728819108085,720.0,-4182.259407204763
7170.690343335151,720.0,-4056.7816401044674
7222.651867562217,720.0,-4038.2068880877987
7274.613391789284,720.0,-3697.621886225116
7326.5749160163505,720.0,-3544.2854799476872
7378.536440243416,720.0,-3471.167223511836
7430.497964470483,720.0,-3462.601954555511
7482.459488697549,720.0,-3474.877840424576
7534.421012924616,720.0,-3495.114602355062
7586.382537151681,720.0,-3526.863404875735
7638.344061378748,720.0,-3571.8827040849833
7690.3055856058145,720.0,-3624.484550825712
7742.267109832881,720.0,-3674.244192151937
7794.228634059947,720.0,-3705.2606978490103
7846.190158287013,720.0,-3371.131400789309
7898.15168251408,720.0,-3281.732806386648
7950.113206741146,720.0,-4463.376472700382
8002.074730968212,720.0,-3928.4870616168823
8054.0362551952785,720.0,-3659.5605956496356
8105.997779422345,720.0,-4115.754306726245
8157.959303649412,720.0,-6314.597634102769
8209.920827876478,720.0,-6369.417544948529
8261.882352103545,720.0,-2235.470579743444
8313.84387633061,720.0,-2065.865676712976
8365.805400557676,720.0,-2323.4458262734024
8417.766924784743,720.0,-2532.463883343084
8469.728449011809,720.0,-2619.1298180426193
8521.689973238876,720.0,-218.57780220396307
8573.651497465942,720.0,-202.97972761603847
8625.613021693009,720.0,-221.83568449438638
8677.574545920073,720.0,-268.7670303001996
8729.53607014714,720.0,-1305.3901667497023
8781.497594374207,720.0,-1286.7465960460486
8833.459118601273,720.0,-1402.3913538277125
8885.42064282834,720.0,-1548.215880231784
8937.382167055406,720.0,-1656.361263021987
8989.343691282473,720.0,-1743.6863288446393
9041.30521550954,720.0,-1814.8880562306688
9093.266739736604,720.0,-1871.49695752261
9145.22826396367,720.0,-1911.5213363181215
9197.189788190737,720.0,-1936.2711107235991
9249.151312417804,720.0,-1946.390249459561
9301.11283664487,720.0,-1945.110461301541
9353.074360871937,720.0,-1936.5912701808059
9405.035885099003,720.0,-1924.8013428796512
9456.99740932607,720.0,-1917.9251403655016
9508.958933553135,720.0,-1930.2182176354295
9560.920457780201,720.0,-1967.8872756967776
9612.881982007268,720.0,-2036.9221058808052
9664.843506234334,720.0,-2137.6970196607144
9716.8050304614,720.0,-2274.867179035329
9768.766554688467,720.0,-2455.5369290286285
9820.728078915534,720.0,-2690.4727459578658
9872.6896031426,720.0,-2992.7269332626693
9924.651127369665,720.0,-3378.1738876130817
9976.612651596732,720.0,-3847.7839462668353
10028.574175823798,720.0,-4375.83251653214
10080.535700050865,720.0,-4903.8359424564405
10132.497224277931,720.0,-5358.751241347574
10184.458748504998,720.0,-5712.187868318123
10236.420272732064,720.0,-6005.371599958747
10288.38179695913,720.0,-6441.048070806399
10340.343321186196,720.0,-6581.070786506145
25.980762113533157,765.0,-1554.8497164443195
77.94228634059947,765.0,-1351.541007022135
129.90381056766577,765.0,-3773.424341939462
181.8653347947321,765.0,-3553.28143309241
233.8268590217984,765.0,-3240.4667142869785
285.7883832488647,765.0,-3123.2044522824754
337.749907475931,765.0,-2888.9089674441902
389.71143170299734,765.0,-2746.227128973055
441.67295593006367,765.0,-2696.965737081652
493.63448015713,765.0,-2687.4070857478146
545.5960043841962,765.0,-2702.924735819502
597.5575286112626,765.0,-3287.1610082285215
649.5190528383289,765.0,-3487.3147210567986
701.4805770653952,765.0,-3602.6405656939214
753.4421012924615,765.0,-3055.6626415132055
805.4036255195278,765.0,-4305.472752953729
857.3651497465942,765.0,-3763.2950533401972
909.3266739736605,765.0,-3759.640158645851
961.2881982007268,765.0,-4157.133896844088
1013.2497224277931,765.0,-6411.196538681686
1065.2112466548592,765.0,-6386.4061132388515
1117.1727708819255,765.0,62.808592686612315
1169.1342951089919,765.0,30.077202895225867
1221.0958193360582,765.0,45.8938702468223
1273.0573435631245,765.0,-2685.746338360628
1325.0188677901908,765.0,2980.2794904402467
1376.9803920172571,765.0,2813.1508752012596
1428.9419162443235,765.0,-2780.4872312645416
1480.9034404713898,765.0,2940.488010582847
1532.864964698456,765.0,2874.479232202187
1584.8264889255224,765.0,1785.916700430569
1636.7880131525887,765.0,1407.8484107340212
1688.749537379655,765.0,1163.1664381677137
1740.7110616067214,765.0,1018.4988481358735
1792.6725858337877,765.0,919.2589844888445
1844.634110060854,765.0,856.2751274029799
1896.5956342879203,765.0,825.8352391774399
1948.5571585149867,765.0,828.690271839121
2000.518682742053,765.0,857.866296713818
2052.4802069691195,765.0,894.9726975809376
2104.4417311961856,765.0,897.9894812301382
2156.403255423252,765.0,843.6269895171353
2208.3647796503183,765.0,747.4521242768426
2260.326303877385,765.0,634.5346713057779
2312.287828104451,765.0,522.9218161458994
2364.2493523315175,765.0,422.85901549801446
2416.2108765585835,765.0,351.26948678912106
2468.17240078565,765.0,228.94000968358924
2520.133925012716,765.0,205.2981818081048
2572.0954492397827,765.0,251.18680250215465
2624.056973466849,765.0,272.07806307113333
2676.0184976939154,765.0,-455.90942634894094
2727.9800219209815,765.0,-859.7444480713389
2779.941546148048,765.0,-1372.882899648996
2831.903070375114,765.0,-1848.4499209857454
2883.8645946021807,765.0,-2286.2259099020903
2935.8261188292468,765.0,-2688.0522194601726
2987.7876430563133,765.0,-3054.0708386038477
3039.7491672833794,765.0,-3387.0286851937526
3091.710691510446,765.0,-3688.4342531957373
3143.672215737512,765.0,-3962.759078742666
3195.6337399645786,765.0,-4211.480518861924
3247.5952641916447,765.0,-4431.521576026217
3299.556788418711,765.0,-4625.3116963872935
3351.5183126457773,765.0,-4793.703968248052
3403.4798368728434,765.0,-4933.541564748784
3455.44136109991,765.0,-5037.502307114007
3507.402885326976,765.0,-5101.042859331377
3559.3644095540426,765.0,-5107.58622798656
3611.3259337811087,765.0,-5041.221722353424
3663.2874580081752,765.0,-4987.955136812284
3715.2489822352413,765.0,-5071.447488012704
3767.210506462308,765.0,-4837.248014066377
3819.172030689374,765.0,-4968.490016317375
3871.1335549164405,765.0,-4904.254441087362
3923.0950791435066,765.0,-4707.843314335143
3975.056603370573,765.0,-4628.833598262279
4027.0181275976392,765.0,-6423.234957725403
4078.979651824706,765.0,-6000.551623777497
4130.941176051772,765.0,-5995.198163849782
4182.902700278838,765.0,-1471.7330387291258
4234.8642245059045,765.0,-6446.010499689248
4286.825748732971,765.0,-6478.905668089206
4338.787272960038,765.0,-6662.387177659337
4390.748797187103,765.0,-6663.429338615237
4442.71032141417,765.0,-6626.32470560734
4494.671845641236,765.0,-6596.858305685493
4546.633369868303,765.0,-6573.317093815247
4598.5948940953685,765.0,-6556.381544835951
4650.556418322435,765.0,-6543.892127464187
4702.517942549502,765.0,-6534.33995311899
4754.479466776568,765.0,-6523.892898021715
4806.440991003634,765.0,-6510.880726599282
4858.4025152307,765.0,-6494.418885885427
4910.364039457767,765.0,-6479.0680284167065
4962.3255636848335,765.0,-6462.206839808847
5014.287087911899,765.0,-6445.149778225959
5066.248612138966,765.0,-6425.752555885086
5118.210136366032,765.0,-6401.046041235548
5170.171660593098,765.0,-6371.335893708315
5222.133184820164,765.0,-6336.945208085104
5274.094709047231,765.0,-6296.732851467597
5326.0562332742975,765.0,-6254.882188424316
5378.017757501363,765.0,-6210.008318028069
5429.97928172843,765.0,-6166.361080980434
5481.940805955496,765.0,-6124.023423996745
5533.902330182563,765.0,-6078.61948744507
5585.863854409628,765.0,-6030.869162256949
5637.825378636695,765.0,-5983.6624911841955
5689.7869028637615,765.0,-5937.242263776339
5741.748427090828,765.0,-5897.886301550732
5793.709951317894,765.0,-5866.837935857147
5845.67147554496,765.0,-5851.462835905563
5897.632999772027,765.0,-5851.5629934218605
5949.594523999093,765.0,-5876.334305990618
6001.556048226159,765.0,-5936.719412683133
6053.5175724532255,765.0,-6065.310588032082
6105.479096680292,765.0,-6363.253174476928
6157.440620907359,765.0,-6923.4365560621145
6209.402145134424,765.0,-6718.61227417796
6261.363669361491,765.0,-6886.522491286716
6313.325193588557,765.0,-2206.504959990283
6365.286717815624,765.0,-2546.6948744935908
6417.2482420426895,765.0,-2216.499894544613
6469.209766269756,765.0,-1937.330437515987
6521.171290496823,765.0,-1924.4103884364438
6573.132814723889,765.0,-2108.2467854518204
6625.094338950955,765.0,-3991.0480958996823
6677.055863178021,765.0,-4027.063007837818
6729.017387405088,765.0,-4027.2209177772256
6780.9789116321535,765.0,-4017.3024056723134
6832.94043585922,765.0,-4071.299808473522
6884.901960086287,765.0,-4024.3434691133557
6936.863484313353,765.0,-4016.394735668383
6988.825008540419,765.0,-4019.371011296862
7040.786532767485,765.0,-3954.426714963421
7092.748056994552,765.0,-3949.5064248526323
7144.7095812216185,765.0,-4089.885811157571
7196.671105448684,765.0,-3994.82470508312
7248.632629675751,765.0,-3681.746657899903
7300.594153902817,765.0,-3508.799161562087
7352.555678129884,765.0,-3460.7192893605697
7404.517202356949,765.0,-3448.9993830247804
7456.478726584016,765.0,-3458.02889611379
7508.4402508110825,765.0,-3480.945538831492
7560.401775038149,765.0,-3512.912230094419
7612.363299265215,765.0,-3553.328151601733
7664.324823492281,765.0,-3595.4803081716873
7716.286347719348,765.0,-3632.5102917339364
7768.247871946414,765.0,-3669.2793070664693
7820.20939617348,765.0,-3421.494232298007
7872.1709204005465,765.0,-4428.19648938922
7924.132444627613,765.0,-4495.011931089213
7976.09396885468,765.0,-3888.203211547237
8028.055493081745,765.0,-3742.8969251786552
8080.017017308812,765.0,-4040.8165643446923
8131.978541535878,765.0,-2987.306817653808
8183.940065762945,765.0,-4864.501691082209
8235.901589990011,765.0,-6372.016480665194
8287.863114217078,765.0,-6270.539251840641
8339.824638444143,765.0,-6258.20688907313
8391.78616267121,765.0,-6365.986609316997
8443.747686898276,765.0,-6438.2070829737895
8495.709211125342,765.0,-3725.8576403777097
8547.670735352409,765.0,-3948.7675139973826
8599.632259579475,765.0,-227.4200227768373
8651.593783806542,765.0,-1992.8883417176362
8703.555308033607,765.0,-1842.5986198091955
8755.516832260673,765.0,-1774.6746091178748
8807.47835648774,765.0,-1823.0158487167269
8859.439880714806,765.0,-1886.2038594245623
8911.401404941873,765.0,-1945.3174840436957
8963.36292916894,765.0,-1999.3268658194377
9015.324453396006,765.0,-2049.499663359141
9067.285977623073,765.0,-2093.116694341851
9119.247501850137,765.0,-2129.9269694763825
9171.209026077204,765.0,-2160.617674854665
9223.17055030427,765.0,-2182.107092515248
9275.132074531337,765.0,-2195.168412768616
9327.093598758403,765.0,-2206.7158436867885
9379.05512298547,765.0,-2218.0423433953765
9431.016647212537,765.0,-2231.411119353743
9482.978171439603,765.0,-2256.182066094623
9534.939695666668,765.0,-2301.961436871985
9586.901219893734,765.0,-2373.9287706463583
9638.862744120801,765.0,-2474.0681361861225
9690.824268347867,765.0,-2602.8509808628137
9742.785792574934,765.0,-2766.5885742569167
9794.747316802,765.0,-2970.658909375098
9846.708841029067,765.0,-3220.4670915237957
9898.670365256134,765.0,-3520.661648269188
9950.631889483198,765.0,-3871.380932844837
10002.593413710265,765.0,-4260.843707607783
10054.554937937331,765.0,-4663.74253362903
10106.516462164398,765.0,-5048.017644275773
10158.477986391465,765.0,-5394.724591729122
10210.439510618531,765.0,-5703.805376074057
10262.401034845598,765.0,-6019.874296686485
10314.362559072662,765.0,-6406.770031557919
10366.324083299729,765.0,-6390.876364888161
0.0,810.0,-6444.8788782170295
51.96152422706631,810.0,-1422.833571744542
103.92304845413263,810.0,-1472.789434356134
155.88457268119893,810.0,-3664.7712817354513
207.84609690826525,810.0,-3617.295448875455
259.80762113533154,810.0,-2995.0304501770884
311.76914536239786,810.0,-2869.123159571592
363.7306695894642,810.0,-2813.52829075326
415.6921938165305,810.0,-2884.582524486815
467.6537180435968,810.0,-3351.9529838101976
519.6152422706631,810.0,-3419.3067568805677
571.5767664977294,810.0,-3512.9648919115025
623.5382907247957,810.0,-3604.4746338589403
675.499814951862,810.0,-3567.2249738102873
727.4613391789284,810.0,-2991.2364853857825
779.4228634059947,810.0,-4245.53771526497
831.384387633061,810.0,-3758.1025136822846
883.3459118601273,810.0,-3783.7528377449757
935.3074360871937,810.0,-4065.3704283517054
987.26896031426,810.0,-3143.9830571770485
1039.2304845413262,810.0,-4753.057519770627
1091.1920087683925,810.0,-6160.608278638345
1143.1535329954588,810.0,10.912877176286049
1195.1150572225251,810.0,15.631915412334287
1247.0765814495915,810.0,-5765.335448179034
1299.0381056766578,810.0,-2651.4307934936196
1350.999629903724,810.0,2807.4945326950083
1402.9611541307904,810.0,2855.3667910337344
1454.9226783578567,810.0,3001.1442760583723
1506.884202584923,810.0,2722.195820698649
1558.8457268119894,810.0,1591.5139738607063
1610.8072510390557,810.0,1316.9965818730298
1662.768775266122,810.0,1008.801173789573
1714.7302994931883,810.0,878.7629678560011
1766.6918237202547,810.0,797.9638065441932
1818.653347947321,810.0,739.8741242466177
1870.6148721743873,810.0,712.069193150712
1922.5763964014536,810.0,723.379813560271
1974.53792062852,810.0,781.5952906851164
2026.4994448555863,810.0,900.4448457163481
2078.4609690826524,810.0,1019.0917214652304
2130.422493309719,810.0,1022.6496718928538
2182.384017536785,810.0,912.3459028745413
2234.3455417638515,810.0,760.0126225334768
2286.3070659909176,810.0,612.0160731620542
2338.268590217984,810.0,490.7605243663961
2390.2301144450503,810.0,391.1210194621809
2442.191638672117,810.0,332.6902341343225
2494.153162899183,810.0,242.19639249810336
2546.1146871262495,810.0,208.44509156541537
2598.0762113533156,810.0,197.8952369364982
2650.037735580382,810.0,239.86261041170212
2701.999259807448,810.0,-608.388729078105
2753.9607840345147,810.0,-1111.7841863319734
2805.922308261581,810.0,-1627.773087109042
2857.8838324886474,810.0,-2092.137051942752
2909.8453567157135,810.0,-2518.4166599397468
2961.80688094278,810.0,-2909.882557345856
3013.768405169846,810.0,-3267.3794608762983
3065.7299293969127,810.0,-3595.4686918430907
3117.6914536239788,810.0,-3895.5741236523913
3169.6529778510453,810.0,-4169.488305600613
3221.6145020781114,810.0,-4415.344749248373
3273.576026305178,810.0,-4636.8367874609485
3325.537550532244,810.0,-4830.8799336040665
3377.49907475931,810.0,-4996.395345180943
3429.4605989863767,810.0,-5131.0177966978545
3481.422123213443,810.0,-5242.956817083156
3533.3836474405093,810.0,-5336.832353586132
3585.3451716675754,810.0,-5394.585123618684
3637.306695894642,810.0,-5422.084092281897
3689.268220121708,810.0,-5498.036514979194
3741.2297443487746,810.0,-5889.398250671092
3793.1912685758407,810.0,-6855.47349595258
3845.1527928029072,810.0,-6752.504724540246
3897.1143170299733,810.0,-6602.329235090785
3949.07584125704,810.0,-1978.307356638827
4001.037365484106,810.0,-2006.85446152766
4052.9988897111725,810.0,-2092.9002893309707
4104.960413938239,810.0,-2164.310477990467
4156.921938165305,810.0,-2222.9179449848443
4208.883462392371,810.0,-6333.494493964004
4260.844986619438,810.0,-6631.129059891264
4312.806510846504,810.0,-6884.988785176762
4364.76803507357,810.0,-6904.768599547177
4416.7295593006365,810.0,-6694.723583141064
4468.691083527703,810.0,-6649.905400284973
4520.65260775477,810.0,-6611.111150729173
4572.614131981835,810.0,-6593.766635780025
4624.575656208902,810.0,-6593.860618973975
4676.537180435968,810.0,-6597.170673840279
4728.498704663035,810.0,-6596.9435923365545
4780.460228890101,810.0,-6590.383951878309
4832.421753117167,810.0,-6577.546238105197
4884.383277344234,810.0,-6564.778179876757
4936.3448015713,810.0,-6555.093163979131
4988.306325798366,810.0,-6548.798957603722
5040.267850025432,810.0,-6541.866061899902
5092.229374252499,810.0,-6529.380810771261
5144.190898479565,810.0,-6508.1049677776045
5196.152422706631,810.0,-6481.953816007594
5248.113946933698,810.0,-6448.309936314623
5300.075471160764,810.0,-6406.864761845134
5352.03699538783,810.0,-6362.559432867183
5403.998519614896,810.0,-6322.621436687476
5455.960043841963,810.0,-6290.085929483843
5507.9215680690295,810.0,-6256.522169494559
5559.883092296095,810.0,-6217.611927854749
5611.844616523162,810.0,-6175.110397309338
5663.806140750228,810.0,-6129.690323858233
5715.767664977295,810.0,-6087.387210124936
5767.72918920436,810.0,-6051.740017042846
5819.690713431427,810.0,-6031.242374060084
5871.6522376584935,810.0,-6027.933087192395
5923.61376188556,810.0,-6049.347110615852
5975.575286112626,810.0,-6103.431114296635
6027.536810339692,810.0,-6221.60862326051
6079.498334566759,810.0,-6508.643554844539
6131.459858793825,810.0,-6976.782981051066
6183.421383020891,810.0,-6695.492057902593
6235.3829072479575,810.0,-6980.444762113628
6287.344431475024,810.0,-2142.454738248197
6339.305955702091,810.0,-2447.7216025653215
6391.267479929156,810.0,-4143.349096003862
6443.229004156223,810.0,-4142.945009964334
6495.190528383289,810.0,-4183.694422420889
6547.152052610356,810.0,-4076.508724189123
6599.1135768374215,810.0,-4111.541843949514
6651.075101064488,810.0,-4089.757372073025
6703.036625291555,810.0,-4071.338611084584
6754.99814951862,810.0,-3726.575437969531
6806.959673745687,810.0,-3651.6723731694583
6858.921197972753,810.0,-3650.8094704446676
6910.88272219982,810.0,-3641.7619049194236
6962.844246426886,810.0,-3642.5791490383726
7014.805770653952,810.0,-3633.9976728790416
7066.767294881019,810.0,-3623.182079059231
7118.728819108085,810.0,-3663.089330623763
7170.690343335151,810.0,-3691.009909526511
7222.651867562217,810.0,-3606.7037576746006
7274.613391789284,810.0,-3502.7526351210336
7326.5749160163505,810.0,-3463.1096314562196
7378.536440243416,810.0,-3453.553159394618
7430.497964470483,810.0,-3463.3370924401543
7482.459488697549,810.0,-3485.927646158718
7534.421012924616,810.0,-3516.4459639029
7586.382537151681,810.0,-3553.216480030533
7638.344061378748,810.0,-3589.102690451638
7690.3055856058145,810.0,-3608.357254221696
7742.267109832881,810.0,-3295.6682305470845
7794.228634059947,810.0,-3365.2649518500402
7846.190158287013,810.0,-4399.3610888611365
